Gamma,Formation Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ
50,2011-10-03,4.580537036394701e-11,0.10611782985317199,5.6247248085654954e-11,1.9961036119925978e-11,2.0315406793182832e-11,0.6493865791685232,8.602841022361152e-12,0.08481040849186561,0.08364932650679723,0.07603585508313614,7.197420565265614e-10,2.583193387264669e-11
50,2011-11-01,7.338401378430548e-10,0.08721614041661702,2.4974771644991733e-10,2.1438453823800174e-10,2.359428653162727e-10,0.47800760950101306,6.249220579125445e-11,0.2084106459116088,0.14355936918902218,0.082806230197343,3.1660937962928145e-09,1.2189475540749783e-10
50,2011-12-01,3.760190797500992e-09,0.10001670876773842,9.474472547489692e-10,9.525833871022277e-10,1.3188514922015967e-09,0.5265774228323139,4.270386236493776e-10,0.12573074399168224,0.16305132258341323,0.0846237257850412,6.802553144111365e-08,6.081679344867389e-10
50,2012-01-03,7.032333048690669e-09,0.09517125137045442,1.850399359485031e-09,1.3520296925527342e-09,1.5011869858799936e-09,0.5592937096025306,4.0959145634287856e-10,0.08338700593861714,0.1878827038523989,0.07426526496742725,5.1101235596487365e-08,1.021795505137153e-09
50,2012-02-01,4.857849954065622e-09,0.10868819139128823,7.696254533729361e-10,6.375016625726377e-10,1.0222001906771804e-09,0.5376307152875348,2.7651792100572686e-10,0.10967779265594255,0.1789569224149031,0.06504443279702157,1.9373733900484186e-06,5.162244835289217e-10
50,2012-03-01,5.799290112808426e-10,0.10281619727941195,6.56749152665793e-11,4.8096369395613544e-11,6.379492167858165e-11,0.47561738952236016,2.7330821586836064e-11,0.18136890477053377,0.18632103985448173,0.053876459740792665,7.996645631612662e-09,5.0947972719354274e-11
50,2012-04-02,4.350899885999627e-09,0.09616845373395286,5.290806938402498e-10,2.5927569433711184e-10,2.3829232111788534e-10,0.43272978403592194,1.726116107885908e-10,0.20405410948608058,0.21572327875006,0.051324365656235015,1.4102391169336763e-09,1.3773502542880483e-09
50,2012-05-01,8.228851852995408e-09,0.09689870803754144,1.1469108690184464e-10,5.010883294500033e-11,4.643973112959851e-11,0.46725346888330394,3.6603512816093426e-11,0.16638103830155138,0.21906527676701792,0.05040149854256997,5.380834106126436e-10,4.532368681716045e-10
50,2012-06-01,2.64308323310569e-07,0.09243970054269501,8.004787480470485e-10,2.5162062286985855e-10,2.424706368791093e-10,0.5469319176154763,3.6678382152560886e-10,0.09319816224743022,0.22956884923091958,0.0304479136800216,9.986746441086127e-10,0.007413189715105346
50,2012-07-02,0.027227046005995018,0.0726076278532627,5.069603475853502e-09,2.0543933726018324e-09,1.8736972194800734e-09,0.5999546065586084,2.6502703503867023e-09,0.03168100213732216,0.22191452882890073,0.03332569761497165,7.2328124246496215e-09,0.013289472120162573
50,2012-08-01,0.02246973030119049,0.06645996392738675,6.960462478753258e-11,3.25943696798028e-11,2.8150297383629215e-11,0.6101947568058146,5.345784968533982e-11,0.026709215302007892,0.22149098839366177,0.0329030832819107,2.531381654312156e-10,0.019772261551082526
50,2012-09-04,6.956419734453194e-08,0.09317599183282904,2.3587598194844404e-10,9.534556982665753e-11,8.120631336016489e-11,0.6048496259217279,1.5698223239087867e-10,0.0076828235046590455,0.26135466930395485,0.031341966340906226,4.696890871521632e-09,0.0015948482654247033
50,2012-10-01,0.02885076889420356,0.07204233241827618,2.4874668594965836e-10,9.036411571576032e-11,7.753746200645048e-11,0.5869247363393089,1.1824842741587936e-10,0.039415793527527554,0.23719600249179085,0.0355703497923589,1.4743331117351756e-08,1.2583063158769047e-09
50,2012-11-01,0.04388262555815424,0.04633439048159414,4.954675255470485e-09,1.2059237513772928e-09,1.0327713127124305e-09,0.5256342388813067,2.105594380452826e-09,0.11267921392116138,0.24149803083455576,0.029971406846773088,1.215481961343637e-08,7.20226704022796e-08
50,2012-12-03,0.0414769741959028,0.04536970547006748,4.245495073124761e-10,1.0738556790006824e-10,8.45050084382431e-11,0.5539521903884033,1.6446072789766804e-10,0.08733542894294685,0.25613532982347764,0.015730347307469562,2.1304034300240395e-08,1.7867972176166504e-09
50,2013-01-02,0.0915310942112318,0.00959427247105728,1.0097314924697556e-10,4.315417724404488e-11,3.2983019949444405e-11,0.577190736744963,6.308900160492668e-11,0.0724488777919919,0.22609189498035592,0.02314312273180524,6.058949293368616e-10,2.225006032485974e-10
50,2013-02-01,0.10472846674306793,0.01169199659333499,3.089090704854285e-09,1.5558599660159536e-09,1.1534612714164603e-09,0.5862016140638683,2.4382853818516905e-09,0.052212105824502045,0.22025511225542474,0.02490999603734635,6.942811848492961e-07,5.964573321366209e-09
50,2013-03-01,0.11636367836406533,4.104542839989105e-08,3.4995159763535353e-10,1.950743445299786e-10,1.37847720332381e-10,0.5828848943164963,3.1072977385168694e-10,0.06294011645763264,0.22103992765468408,0.016771335725740303,4.883593702827424e-09,5.587558106675042e-10
50,2013-04-01,0.12088499897758018,5.020164608749366e-09,7.266811744152197e-10,3.9941199546071935e-10,2.676008273986351e-10,0.6154791138119536,5.916884239042493e-10,0.02360737206745296,0.21974263424767984,0.020285844124625967,2.8898020497176637e-08,8.671398583836396e-10
50,2013-05-01,0.11627661353201324,1.5877719273434125e-08,1.5403239090867088e-09,1.4173270757352728e-09,7.703849619892961e-10,0.6167300414784299,1.749674264173076e-09,0.0339177260994593,0.23111140460618362,0.001964163385140826,2.7592217257280318e-08,1.9511263073800232e-09
50,2013-06-03,0.12835660668750698,4.0075733385170986e-08,1.242706051963174e-09,9.143458236130546e-10,5.079888953106791e-10,0.576218356983798,1.1826243511756612e-09,0.059658384640311694,0.23335328705425412,5.272504220395245e-09,0.0024133143996348506,1.038591718807144e-09
50,2013-07-01,0.1548123601579316,1.826571662276741e-08,8.228235533089203e-11,5.0872899251501856e-11,2.777309911670833e-11,0.6291079464836503,7.248152114558217e-11,1.46535019766971e-08,0.21437563612224925,1.7408046835447796e-10,0.0017040238526385527,5.6821204773898556e-11
50,2013-08-01,0.17063356447010766,0.00202831475369592,2.6428536811898465e-10,1.166848695462002e-10,7.191091669717702e-11,0.637079440432461,2.8233875883977593e-10,1.9720628665839998e-07,0.18625457836129244,1.941065951600863e-09,0.004003901975022273,1.248480990895889e-10
50,2013-09-03,0.13700856192861388,0.023353393954026153,2.5581867634358327e-09,1.4523537752162614e-09,7.479263191910496e-10,0.6284315651841871,1.6394464777598708e-09,2.3996302988780804e-06,0.19325885034713103,1.5093993614206034e-08,0.01794520634558998,1.1182461186478902e-09
50,2013-10-01,0.16508389385735595,0.01190068575215694,4.5745239770914097e-10,2.358398607511949e-10,1.1201903272507988e-10,0.64201586867819,2.6778579225239784e-10,2.5670437792303758e-08,0.17737923815609735,1.1108351692030835e-09,0.0036202855424981475,1.5933148639511864e-10
50,2013-11-01,0.17756576574667327,2.6639770106049053e-08,5.065348757867641e-10,3.1039592255160885e-10,1.7231891689200844e-10,0.6451517496159336,7.14695681766535e-10,2.728284596680385e-07,0.17664976482847936,1.566702930775973e-09,0.0006324168632655834,2.0677030708669745e-10
50,2013-12-02,0.18586226054578844,1.7096939781253478e-08,1.0607050746822837e-10,8.155250381987342e-11,4.504231417110027e-11,0.6512865439846677,1.8788936036845003e-10,3.0150535903893234e-07,0.16285086406481641,2.84026808496526e-10,1.2047502003132898e-08,5.034512208280115e-11
50,2014-01-02,0.18434346653068706,0.00952138557371143,2.776760807156948e-10,2.5076299204149825e-10,1.3445829684518538e-10,0.6554837053306115,4.851882709593071e-10,0.019114671223573642,0.13153676232498826,5.757639672377579e-10,7.144370345190287e-09,1.482080647291325e-10
50,2014-02-03,0.16403831704930139,0.01841112937195975,6.917752815562013e-10,4.182706207204901e-10,1.9322425598889562e-10,0.6676363292256514,7.558721805785387e-10,0.01507001754134712,0.13484420108776093,9.764593674564077e-10,2.4375251254034297e-09,2.508526751276217e-10
50,2014-03-03,0.1767770917311441,0.018190853032034313,4.4232203419968454e-11,3.650382139630212e-11,1.855598014759874e-11,0.6806634083134183,7.868843492718296e-11,0.007600235692523978,0.11676841075804843,7.743304695326231e-11,1.9315077251194754e-10,2.426676702246259e-11
50,2014-04-01,0.1924271547241208,2.2252285914715907e-08,6.293463380296296e-11,7.263173508729367e-11,3.779471105280252e-11,0.6601410555044037,1.780681895264124e-10,0.03315374179772794,0.11427802473978976,1.381025707431164e-10,4.4660685046479175e-10,4.553322645813478e-11
50,2014-05-01,0.1902079858827789,8.21724788145297e-09,9.057245024210092e-11,1.0840648509414114e-10,6.264636867405198e-11,0.6694516753864612,3.188411323288597e-10,0.021893288948708255,0.11844704023665953,1.5968363705733043e-10,5.112991216684048e-10,7.669504509162636e-11
50,2014-06-02,0.20030109100381274,2.7545137647669684e-06,2.6572726017917835e-10,3.1274601906701387e-10,1.7646275199450418e-10,0.6662405267059174,9.874785204000357e-10,0.02378575227001866,0.10966987157574509,4.175494081047113e-10,1.5585884646699878e-09,2.1218872364082317e-10
50,2014-07-01,0.19015821146216477,0.011140965134180086,6.221292521811074e-11,6.21895093816859e-11,3.662664149511896e-11,0.6648794170468777,2.3827827941178625e-10,0.028767428612075603,0.10505397681546669,1.1156470897757217e-10,3.734303512549227e-10,4.4932685493373065e-11
50,2014-08-01,0.20013909603688618,0.02005838799035808,1.5646830936915544e-09,1.6612423167082037e-09,9.31875998790099e-10,0.6675416761130768,6.321421010010528e-09,0.040619980648851126,0.07164084149126096,1.7671965413796402e-09,4.281070717893355e-09,1.192077223542048e-09
50,2014-09-02,0.18778709153265624,0.043422059577679216,9.794507271027434e-11,6.279218953073756e-11,3.1333593194972955e-11,0.5474242129797817,9.765998467466977e-10,0.1302268455667211,0.09113978901478625,3.395270727262233e-11,6.948957842384941e-11,5.6262629218925964e-11
50,2014-10-01,0.22519834910834974,0.013652797619846951,2.8005715284896517e-09,2.1859044711089422e-09,1.194162687794904e-09,0.5777645282649857,7.814249232983406e-09,0.04633777567473333,0.13704652895010336,1.344974824893468e-09,3.1486947774095437e-09,1.8934234865232663e-09
50,2014-11-03,0.22141117246608824,0.020771338326353313,2.398118943234814e-10,1.398446339245455e-10,7.964097095874993e-11,0.6193857751063356,4.250180251064296e-10,2.1348186028717927e-07,0.1384314992963353,8.19046635485413e-11,1.826524750473958e-10,1.7415460999910675e-10
50,2014-12-01,0.17859647095544628,0.060955469132586024,3.6035691652723737e-09,1.2998674937241524e-09,6.924534941437822e-10,0.4459008368972566,6.9369373906144475e-09,0.18169536798465377,0.13285183788542265,6.651527215325586e-10,1.0918187751970184e-09,2.8548357685259542e-09
50,2015-01-02,0.23262142594539362,0.045419111555166994,2.056445990343091e-10,7.983522664704308e-11,4.315023692010885e-11,0.473858672581771,2.1578361085083512e-10,0.1900003559183167,0.058100433214776814,5.3356597375293114e-11,6.762932124754572e-11,1.1917522969549408e-10
50,2015-02-02,0.22754887342640542,0.024379308396704956,3.824046001284374e-10,1.62843029713826e-10,8.746649883975889e-11,0.5304161900464075,8.391185460761775e-10,0.12384722457827194,0.09380840151781447,1.0357260742229263e-10,1.1872698511450656e-10,3.402634635244329e-10
50,2015-03-02,0.237509998440883,0.018271811913017102,2.3835125758971185e-10,7.392794844485304e-11,4.027560587222979e-11,0.5938273947794397,3.4301703415665157e-10,0.026077252110886916,0.12431354184235975,4.579710368978995e-11,5.360313594526746e-11,1.184414732977269e-10
50,2015-04-01,0.20743135481146732,0.010799114159531626,8.368021585209278e-10,8.203902447033915e-11,3.998869444789001e-11,0.5758728874494529,2.8354813691375957e-10,0.03241838476226359,0.1734782573875743,4.4422813854265985e-11,4.760770109403177e-11,9.530171412925676e-11
50,2015-05-01,0.1990130548977179,0.024057123626464134,7.084239659178149e-09,1.756028959815834e-09,6.944565198261952e-10,0.5513271007013022,3.2986637726038466e-09,0.0479319521258789,0.17767075308281677,7.890801734421736e-10,8.933419510077794e-10,1.050009194768019e-09
50,2015-06-01,0.15479336526351245,0.0543542090111441,1.468497895479215e-08,4.549101933164402e-09,1.3052595305610393e-09,0.49500840512675853,2.8583576977834e-09,0.045612760129307615,0.25023123179024775,1.5841111696096833e-09,1.7625515687186321e-09,1.934668770119129e-09
50,2015-07-01,0.19151513500330405,0.04577518930383563,3.1956934526867435e-08,3.3633619155257934e-09,1.164087739199134e-09,0.5392479548712904,1.8000301659342352e-09,0.011349110409034137,0.2121125667333343,1.5374108700848246e-09,2.464428958263979e-09,1.3929473273259974e-09
50,2015-08-03,0.19823957537814352,0.06249918303946895,5.471517427803885e-09,4.355969593716191e-10,9.92218195117017e-11,0.5621640110638481,1.7967854512584382e-10,1.3698885015689307e-08,0.17709721024161476,1.2692614806529052e-10,1.3206429046848358e-10,1.3303446440990196e-10
50,2015-09-01,0.15863276791866932,0.03604033740129952,5.9311871752681706e-08,2.3266455152363644e-09,5.830419058951904e-10,0.5576933440713978,6.001389639927866e-10,3.7926948765639264e-08,0.2476334477275562,6.74563678954331e-10,6.752072819757037e-10,7.826592304893042e-10
50,2015-10-01,0.1399156372856998,0.05055663559809555,4.07621590703629e-09,5.709447894964289e-10,1.4150648617919628e-10,0.5916658666645574,1.1414470219628097e-10,1.082209689130822e-08,0.21786184419032018,1.4197938629825445e-10,1.5891340085818833e-10,2.3552530911765436e-10
50,2015-11-02,0.09856875440137779,0.10678831935683597,4.5196900999424556e-08,7.99932235409506e-09,1.7988001836166584e-09,0.5934706505879291,2.043138455687306e-09,1.21599085092517e-07,0.20117208888510033,2.2736897169525866e-09,2.2826770162500447e-09,3.575142848115152e-09
50,2015-12-01,0.11909152764516677,0.10657132270013805,4.158963704095876e-09,3.635711078538425e-10,1.0909260934243844e-10,0.6101916816966542,1.1699231567081786e-10,1.986063484071291e-08,0.16414544292370095,1.1482524360613877e-10,1.2269090723237582e-10,1.8756942527038048e-10
50,2016-01-04,0.09636005541207106,0.12795522511147822,3.8655199510799744e-10,8.354975130610703e-11,2.351599988319861e-11,0.6414607949956732,2.44893852626072e-11,2.267275984031834e-09,0.13422392159448238,2.924944490099678e-11,3.100279289280282e-11,4.065982722018382e-11
50,2016-02-01,0.07037773708035522,0.1247040792910616,1.496606430255108e-08,5.316012472626727e-09,1.4677261302948477e-09,0.6689287628163685,1.1488575766536746e-09,9.368747257612087e-08,0.1359892975414885,2.3439992223869947e-09,1.7800190623500352e-09,2.5605749895369034e-09
50,2016-03-01,0.07544362935173295,0.1115412621748733,1.609707092400577e-08,5.125491421495373e-09,1.5235702028559958e-09,0.669305475814105,1.0721074866776834e-09,8.343428254475581e-08,0.14370951359553638,7.357281622646937e-09,2.084143258437894e-09,2.3698049293173155e-09
50,2016-04-01,0.07637469838294625,0.11365251188678034,1.6536939884244136e-09,8.248135789959238e-10,2.802414549256515e-10,0.6678474940743336,2.375549232183936e-10,1.3294082584422784e-07,0.14212515810617765,8.092896583563512e-10,3.726848530957143e-10,4.306576852938559e-10
50,2016-05-02,0.11422705504320949,0.07268500133655519,7.959455317665223e-09,2.368688651529254e-09,9.51358088146035e-10,0.6510297490622143,3.262796492951518e-10,4.942624456649623e-07,0.16205767649590402,9.219156168846557e-09,1.8339530688282239e-09,1.1407802857067295e-09
50,2016-06-01,0.06816615095875767,0.09329136280356919,1.407370585762117e-10,6.549005640924231e-11,1.9263521325818178e-11,0.645504811708063,1.4604427059790052e-11,1.9273196771673335e-08,0.19303765481189544,1.3909197304272492e-10,3.535822542453912e-11,2.9972706930994015e-11
50,2016-07-01,0.0824430398663674,0.07551655672770018,2.940340049458777e-09,1.2431692317529192e-09,4.748207873332794e-10,0.5758658946243048,3.9307118624912164e-10,0.0896843732354218,0.17649011051370106,1.8164107713551504e-08,7.762444812438683e-10,1.0407511613951408e-09
50,2016-08-01,0.048992021045008494,0.09862176306635292,2.430831453754333e-09,1.272218923619758e-09,5.603847110929364e-10,0.5935296883466595,5.835575119782449e-10,0.07344744185836813,0.1854090734941507,5.44053996085249e-09,4.763643362848848e-10,1.425563225499807e-09
50,2016-09-01,0.052379115152177615,0.08925404398865694,3.630728007847086e-09,1.3116536611170537e-09,6.704622818116648e-10,0.5851881326682831,1.0483214367589866e-09,0.06800632474158458,0.20517237251932757,1.6142372496291947e-09,4.3368282554794167e-10,2.2208848259859027e-09
50,2016-10-03,0.0188889934846466,0.09481339008044899,4.139237461170916e-09,1.87817557699898e-09,1.0357760332836674e-09,0.5560403312749275,1.2421376859070742e-09,0.09313934492745428,0.2371179205167425,7.3131600391333924e-09,8.860496204359961e-10,3.2212438256216683e-09
50,2016-11-01,0.018632629185543263,0.09344801372976731,1.2366124802995512e-10,6.274704032732948e-11,3.5472945508446566e-11,0.593369395440493,2.616182649295282e-11,0.049811607244957486,0.24473835387075754,1.741894045920713e-10,3.048709313041126e-11,7.57619412149911e-11
50,2016-12-01,0.12390287701305823,0.016603800914008426,4.0051315142673476e-09,5.424969500176576e-10,2.981414368499077e-10,0.6158827401453695,2.8593653625315347e-10,0.02512695256780325,0.21848362180867958,1.3503207550631775e-09,3.5212637463512224e-10,7.169275315862969e-10
50,2017-01-03,0.14175765165077994,0.0027644823554518177,4.6211436700794033e-10,3.7525578481904864e-11,2.1088708610455262e-11,0.6404395209947205,1.842310178141283e-11,7.165463521716708e-09,0.21503833713984494,7.779645640413379e-11,2.657954354078772e-11,5.0211576172428046e-11
50,2017-02-01,0.14170521868261468,0.012315979423702952,6.749690642235583e-10,1.0620099778702975e-10,6.060118199609228e-11,0.6322167447111342,3.833636559716205e-11,2.1082672716119127e-08,0.21376203456168927,4.822743789556085e-10,7.154830185201415e-11,1.0425577428330148e-10
50,2017-03-01,0.145862739652071,0.01236694799955256,6.015512174908052e-10,8.858413258334336e-11,5.639206842658164e-11,0.6347208249247512,3.791470604079059e-11,2.1005877154365905e-08,0.20704946519021772,2.898578788818129e-10,6.132921598241061e-11,9.190115611807151e-11
50,2017-04-03,0.08558890975991247,0.06320354020182238,5.1404687895536094e-09,5.928874874091199e-10,2.8073432406503264e-10,0.6444287421822117,6.374432977351006e-11,3.989434114138676e-08,0.20677875867679218,2.4291880810753117e-09,3.239956950302628e-10,4.539013229762124e-10
50,2017-05-01,0.04639769358942272,0.1016368460964527,6.52798921604581e-09,5.467683530314708e-11,2.7126439388413918e-11,0.6404460332680305,5.911037172506238e-12,2.1708756541812165e-09,0.21151941787208983,3.1726257055619745e-10,2.9583269207737625e-11,4.057946535545296e-11
50,2017-06-01,0.04036315731115445,0.1042730137150947,4.737464123058119e-08,2.24335138570339e-09,9.862207084775352e-10,0.6371571531417479,2.346376129299312e-10,1.40385906165455e-07,0.21820646303156707,1.9152067495888623e-08,1.0899276198371423e-09,1.3336837241147588e-09
50,2017-07-03,0.09635829281374458,0.047963247094310955,2.083355800813319e-09,1.3778147841614991e-10,5.952475397717108e-11,0.639799011175472,2.3094846517250384e-11,4.948984245143002e-08,0.21587939677008636,2.120656128104438e-10,5.6530270041938934e-11,8.41910351017703e-11
50,2017-08-01,0.10780958221752045,0.035586210592484964,1.1740495799368786e-07,4.980305162771977e-10,2.1263025979569537e-10,0.6252815558667123,1.038678041908782e-10,6.348246725694378e-08,0.23132246784406682,1.2557129009340973e-09,2.2929903220231138e-10,2.922496780913066e-10
50,2017-09-01,0.09671294392624541,0.04205901908935719,6.732647043810204e-08,2.943259488253293e-09,1.0862791367049471e-09,0.6318308490284698,4.5518410036520137e-10,1.2466814650968515e-07,0.22939697771318066,1.1143118059838282e-08,1.2579186139282497e-09,1.362370547985674e-09
50,2017-10-02,0.10976538878561982,0.014142730408023479,0.024995873441265994,2.1694230574919646e-10,8.626172488616192e-11,0.6249177348103112,4.02693426244431e-11,4.4115698291539674e-07,0.22617782969840636,1.1471739913059683e-09,1.0506862609693118e-10,1.0367426153544155e-10
50,2017-11-01,0.13060499118812782,0.01928320884549073,4.940663805985388e-06,2.333256989070595e-09,8.384808043317108e-10,0.5980414403898596,4.185711812701478e-10,0.018954085237464113,0.23311128656895955,4.137193789967481e-08,1.3071697084893454e-09,8.368754843863081e-10
50,2017-12-01,0.13918977216709,3.0767422954082994e-07,0.009526327169462636,5.4607085705080265e-09,2.0777912512188904e-09,0.5772417147050688,1.1447308874481373e-09,0.03481160923038155,0.23718848380570898,0.00204177003248482,4.414039185106149e-09,2.1183038595340763e-09
50,2018-01-02,0.13630990431735485,0.006711961993513515,5.4917397456618e-08,5.846102679404035e-09,2.152664676006634e-09,0.5152373146552207,1.0690690693049707e-09,0.09124631427906607,0.24863569725451803,0.0018587326302572228,9.024478674966344e-09,1.8603569133736142e-09
50,2018-02-01,0.15665509094027646,0.016500500846186553,6.43284530328629e-10,1.8834043033323092e-10,8.356896460936957e-11,0.49972912546941195,2.570839753759489e-11,0.09433715640964668,0.22629470674515628,0.006483416936043604,1.6563555526385526e-09,5.602054114983485e-11
50,2018-03-01,0.10286720236262085,0.030237885286798986,1.1806762927143635e-09,1.9682237488912614e-10,7.288123696183563e-11,0.5971775052677503,3.1307311597237926e-11,2.3989474837859878e-08,0.26126290377529887,0.008454477170277377,6.163316538902029e-10,4.975992190532675e-11
50,2018-04-02,0.11743101076505176,0.013666048007487682,2.0755359477489428e-08,3.8025371479984784e-09,1.368241632907787e-09,0.5961072606246708,6.697746599705441e-10,2.253714751187205e-07,0.2593816064793612,0.013413249773451038,5.71404719900953e-07,9.77869544173315e-10
50,2018-05-01,0.11568647627270504,0.0008855334891118397,0.007831371256887985,1.2411857929482615e-09,3.6997477373542814e-10,0.5945936525244289,2.5283894178804577e-10,1.0167874011930291e-07,0.2653518619240681,0.015650989871498953,1.0769724796788119e-08,3.4883466588269965e-10
50,2018-06-01,0.09253921830778702,0.018058821494419442,0.019534527476032924,6.2063416320996e-09,1.8049436654667334e-09,0.6234878406963396,9.807777881056756e-10,0.0035485013194199687,0.2314350892894826,3.817577337837516e-07,0.011395609004212102,1.66250956805414e-09
50,2018-07-02,0.0983229556390084,0.023931150395168833,0.004379810672193929,2.1585258161069255e-10,6.840736521586352e-11,0.630352837308393,5.151238907711273e-11,1.813577895118256e-08,0.2421188990789902,9.456154378839848e-10,0.0008943274107833509,7.829559739800906e-11
50,2018-08-01,0.11459760312072133,0.0008226431263238319,0.0007986199496266474,2.669661251488732e-09,1.2134223664409391e-09,0.5333868810855946,8.615828490322764e-10,0.09174450065864169,0.25010047534573776,1.8143312611981116e-07,0.008549089309302432,1.2262593565106622e-09
50,2018-09-04,0.17691009005474345,0.0048996455980322914,0.0009558091716890872,2.216873422971134e-09,1.1454299848361308e-09,0.6157432746211019,8.385263535851062e-10,0.006408543833892249,0.18601526799208665,1.1124671643305603e-08,0.009067352037409196,1.3655439841535052e-09
50,2018-10-01,0.16347197292967272,0.0019921589885234666,2.708950663668656e-09,8.931776574758272e-11,4.512866714045911e-11,0.5342381505619636,3.790543064914527e-11,0.05712792737038244,0.23193633073263054,1.6890249082508674e-09,0.011233454799100028,4.739974809839783e-11
50,2018-11-01,0.11684315833473707,1.0640932284632201e-09,4.216656190162067e-09,1.8328587819148557e-10,8.792632343116876e-11,0.5924445341287773,5.943606585039142e-11,2.4361303991327236e-08,0.2805064925586932,4.488116487060822e-09,0.010205780417764827,9.920938498205028e-11
50,2018-12-03,0.10861813084215093,8.085040950070749e-09,2.5022504989199817e-08,3.378675054878756e-09,1.75362533510226e-09,0.5742530080642391,9.334269554057651e-10,3.8741197323703067e-08,0.3010459128617092,0.014633054450029631,0.001449813750905801,2.116494897861367e-09
50,2019-01-02,0.05181346487440291,2.503168858727369e-10,7.849779917419317e-10,7.93287115673874e-11,4.2043344934191116e-11,0.5574766401160024,2.6301049223967875e-11,2.3001129734686343e-09,0.37447622006529446,0.01623366515994281,6.271375163357568e-09,2.990122839552545e-11
50,2019-02-01,0.04868653494641621,3.185037817892669e-08,0.007198588311852957,5.555483988449706e-09,3.0334668081165833e-09,0.4129926937954035,1.7893595413166312e-09,0.1274206506330044,0.383389023427201,0.012834431132758718,0.007478032789981319,2.7346934378115765e-09
50,2019-03-01,0.04074178467582817,7.084655003311922e-09,0.015000446994655837,1.040465741317027e-09,4.244407525579732e-10,0.38280251680405797,2.3357670535966794e-10,0.15426961068468353,0.38807094551706006,4.6348868251920496e-09,0.019114681425635962,4.800533806473455e-10
50,2019-04-01,0.05017868804788722,8.625281723392867e-10,1.1091537107650511e-07,1.1927938243128005e-10,4.6742887709780204e-11,0.4963929164394399,4.2374607204884755e-11,7.332840963311029e-09,0.4452425085497326,3.09993524825133e-10,0.008185767277981312,5.582841198666362e-11
50,2019-05-01,0.08301414657765181,4.548911718908869e-08,2.648435138302449e-08,1.0483315062262324e-09,4.124270755784688e-10,0.5189293954568961,3.9950184864866656e-10,1.9653635565701133e-08,0.39805613494816416,1.4011229424771424e-09,2.2768330516550546e-07,4.454951876162913e-10
50,2019-06-03,0.06493741272675527,1.1068923440490862e-08,1.9922527479112074e-08,2.3639875772145005e-09,8.71967290925984e-10,0.5400613378615597,7.039927681463926e-10,7.536468790195373e-08,0.39500111824065554,5.920989958239165e-09,1.4119702395627369e-08,8.342506203829202e-10
50,2019-07-01,0.0729276953915878,1.8611160551376792e-09,1.4851299218021135e-09,3.2312136481574365e-10,6.663504059442934e-11,0.5091150314704225,5.4986344161585867e-11,5.943151590546654e-08,0.4179572091071464,3.08162019940949e-10,4.4354711956148703e-10,5.662958525884332e-11
50,2019-08-01,0.06444464396384283,3.042821187937568e-10,2.9918988942867783e-10,1.0036610444377282e-10,3.062929203960862e-11,0.5024507220149561,2.5242448188693184e-11,3.5702935411236865e-09,0.4321695200501189,1.266521966532694e-10,0.0009351094867362321,2.769028450141143e-11
50,2019-09-03,0.0830575585101005,8.985377295761517e-10,6.71918888363039e-10,3.6965806659823253e-10,1.1736082423841835e-10,0.5666711512447239,1.0724327192389213e-10,2.054687221838377e-08,0.34959125523292256,7.698546575687577e-10,0.0006800114015347165,1.2927280311329126e-10
50,2019-10-01,0.09220415795320624,7.291469925155429e-09,1.261235795292238e-08,7.174082027083733e-09,1.7557490086529113e-09,0.5430119832184869,1.44307258139518e-09,4.072159030156848e-07,0.36478336082776774,9.224062967020154e-09,4.90758789832861e-08,2.2079626602695825e-09
50,2019-11-01,0.10430012095392284,3.6432332125628753e-10,5.158153084739447e-09,4.5502500440308994e-10,8.894574685063669e-11,0.551088484052847,7.859101267429004e-11,2.137347279324189e-08,0.34461136329861214,1.3770722779196562e-09,2.663801825199568e-09,1.352328820977021e-10
50,2019-12-02,0.07021394140629066,0.009049624018899301,2.0890498246078257e-09,6.560919533587921e-09,1.0922893206395935e-09,0.5339217915273592,1.338939142122644e-09,0.0029287405358747126,0.38388585553565363,3.2119447666540395e-08,2.623214095042748e-09,1.152063009740487e-09
50,2020-01-02,0.07082649581359088,0.004735961736305619,2.812230055063183e-10,9.1835445882417e-10,2.4484906336133185e-10,0.49610935116574906,1.8504011569127916e-10,6.145278672211488e-06,0.40599525392613256,0.022326789840093297,4.524458759271608e-10,1.5754394641204836e-10
50,2020-02-03,0.10206366819759011,2.844110732284492e-06,1.0816772545175535e-09,1.824496772924489e-09,5.618877167656258e-10,0.5557710812693094,5.762657050359016e-10,0.025538287342309896,0.3103283091741377,0.006295804410570254,8.661423864756339e-10,5.848805806446886e-10
50,2020-03-02,0.008777633642181454,0.04633987655377998,4.2782259162268304e-10,7.613644242688336e-10,2.1367498650107344e-10,0.5992361153825229,1.2908550611998138e-10,3.4087716910069896e-08,0.34564633027667524,8.122119926553818e-09,2.6943406500885536e-10,1.336221627110051e-10
50,2020-04-01,1.2111436578133973e-09,0.10606471342869025,1.3519372414572204e-10,2.0502307577293985e-10,1.2592797065791938e-10,0.7943354069860609,3.322249292236655e-11,9.134227763931341e-11,0.09959987497682585,9.90596348246439e-10,1.7469002650721102e-09,6.90731655307272e-11
